msg_id,channel,received_at,sender_name,sender_phone,body,address_in_msg,county_in_msg,listing_in_msg,expected_topic,expected_urgency,expected_owner
SMS-0120,sms,2026-04-17T04:19:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"5347 Riverbend Way, Duluth, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0121,sms,2026-04-15T19:11:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","9174 Cedar Trail, Dunwoody, GA",DeKalb,,billing,P3,Noa
SMS-0122,sms,2026-05-05T01:09:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 9146 Willow Pkwy, Cumming, GA. What's the market like in Forsyth right now?","9146 Willow Pkwy, Cumming, GA",Forsyth,,seller_lead,P2,Fabi
SMS-0123,sms,2026-05-03T12:01:00Z,Tester Buyer-Smith,+14045550199,"Plumber invoice for 2223 Willow Pkwy, Smyrna, GA - approving with your sign-off.","2223 Willow Pkwy, Smyrna, GA",Cobb,,vendor,P3,Noa
SMS-0124,sms,2026-05-04T01:45:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","5306 Maple Dr, Woodstock, GA",Cherokee,,maintenance,P2,Noa
SMS-0125,sms,2026-03-24T02:17:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"5007 Sycamore Blvd, Duluth, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0126,sms,2026-04-07T18:18:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","3376 Cedar Trail, Roswell, GA",Fulton,,admin,P3,Noa
SMS-0127,sms,2026-04-18T00:00:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"6905 Riverbend Way, Cumming, GA",Forsyth,,buyer_lead,P1,Fabi
SMS-0128,sms,2026-03-31T11:06:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Gwinnett - can we schedule a CMA?,"383 Magnolia Ln, Duluth, GA",Gwinnett,,seller_lead,P2,Fabi
SMS-0129,sms,2026-03-28T18:34:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"5709 Birch Ct, Duluth, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0130,sms,2026-04-21T19:19:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"3095 Pine Rd, Duluth, GA",Gwinnett,,tenant_issue,P2,Nathalie
SMS-0131,sms,2026-03-27T01:59:00Z,Tester Buyer-Smith,+14045550199,"I'm at 5114 Sycamore Blvd, Sandy Springs, GA but the door is locked. Are you on the way?","5114 Sycamore Blvd, Sandy Springs, GA",Fulton,,showing,P1,Nathalie
SMS-0132,sms,2026-04-22T09:21:00Z,Tester Buyer-Smith,+14045550199,"Gas leak smell in the apartment, I called 911. 7246 Riverbend Way, Atlanta, GA","7246 Riverbend Way, Atlanta, GA",Fulton,,tenant_issue,P0,Nathalie
SMS-0133,sms,2026-04-17T06:03:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","9121 Riverbend Way, Duluth, GA",Gwinnett,,admin,P3,Noa
SMS-0134,sms,2026-04-10T12:35:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"1263 Maple Dr, Lawrenceville, GA",Gwinnett,,contract,P2,Noa
SMS-0135,sms,2026-05-14T18:47:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"2487 Magnolia Ln, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
SMS-0136,sms,2026-04-19T22:15:00Z,Tester Buyer-Smith,+14045550199,"AC stopped cooling at 8462 Willow Pkwy, Woodstock, GA. Indoor temp is 84F.","8462 Willow Pkwy, Woodstock, GA",Cherokee,,tenant_issue,P1,Nathalie
SMS-0137,sms,2026-04-25T22:36:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"8757 Oak Ave, Kennesaw, GA",Cobb,,contract,P2,Noa
SMS-0138,sms,2026-04-26T13:13:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 7409 Pine Rd, Smyrna, GA?","7409 Pine Rd, Smyrna, GA",Cobb,,scheduling,P2,Noa
SMS-0139,sms,2026-04-01T08:02:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 9671 Peachtree St, Canton, GA!!","9671 Peachtree St, Canton, GA",Cherokee,,tenant_issue,P0,Nathalie
SMS-0140,sms,2026-05-01T07:02:00Z,Tester Buyer-Smith,+14045550199,"AC stopped cooling at 1507 Cedar Trail, Cumming, GA. Indoor temp is 84F.","1507 Cedar Trail, Cumming, GA",Forsyth,,tenant_issue,P1,Nathalie
SMS-0141,sms,2026-03-30T16:26:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 6594 Pine Rd, Cumming, GA - does that look right?","6594 Pine Rd, Cumming, GA",Forsyth,,vendor,P2,Noa
SMS-0142,sms,2026-03-28T09:54:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"5450 Sycamore Blvd, Roswell, GA",Fulton,,marketing_promo,P3,ARCHIVE
SMS-0143,sms,2026-05-07T12:53:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"3570 Pine Rd, Roswell, GA",Fulton,,marketing_promo,P3,ARCHIVE
SMS-0144,sms,2026-03-31T15:48:00Z,Tester Buyer-Smith,+14045550199,"Running 15 min late to the showing at 4592 Maple Dr, Brookhaven, GA, please tell the agent.","4592 Maple Dr, Brookhaven, GA",DeKalb,,showing,P1,Nathalie
SMS-0145,sms,2026-05-01T03:39:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"3938 Cedar Trail, Woodstock, GA",Cherokee,,deal,P1,Nathalie
SMS-0146,sms,2026-05-05T09:25:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"6899 Riverbend Way, Decatur, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0147,sms,2026-04-13T22:32:00Z,Tester Buyer-Smith,+14045550199,Yoga class moved to 7am tomorrow. Want to come?,"6635 Willow Pkwy, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
SMS-0148,sms,2026-03-24T16:02:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"8189 Riverbend Way, Duluth, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0149,sms,2026-05-12T08:47:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 6608 Cedar Trail, Dunwoody, GA!!","6608 Cedar Trail, Dunwoody, GA",DeKalb,,tenant_issue,P0,Nathalie
SMS-0150,sms,2026-04-24T08:44:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"1811 Maple Dr, Cumming, GA",Forsyth,,billing,P2,Noa
SMS-0151,sms,2026-04-25T09:04:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"8257 Magnolia Ln, Woodstock, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0152,sms,2026-03-27T12:18:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","5182 Oak Ave, Woodstock, GA",Cherokee,,admin,P3,Noa
SMS-0153,sms,2026-05-07T16:15:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"9962 Sycamore Blvd, Kennesaw, GA",Cobb,,buyer_lead,P1,Fabi
SMS-0154,sms,2026-03-29T22:22:00Z,Tester Buyer-Smith,+14045550199,"Locked out of 5093 Willow Pkwy, Brookhaven, GA at 11pm with the kids in the car.","5093 Willow Pkwy, Brookhaven, GA",DeKalb,,tenant_issue,P0,Nathalie
SMS-0155,sms,2026-05-01T17:17:00Z,Tester Buyer-Smith,+14045550199,"Can we move tomorrow's showing at 9676 Maple Dr, Roswell, GA from 4pm to 6pm?","9676 Maple Dr, Roswell, GA",Fulton,,showing,P2,Nathalie
SMS-0156,sms,2026-04-24T00:57:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"8578 Sycamore Blvd, Canton, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0157,sms,2026-04-01T06:44:00Z,Tester Buyer-Smith,+14045550199,"Hi Nathalie, I'd like to sell my house at 1084 Willow Pkwy, Canton, GA. What's the market like in Cherokee right now?","1084 Willow Pkwy, Canton, GA",Cherokee,,seller_lead,P2,Fabi
SMS-0158,sms,2026-04-14T04:10:00Z,Tester Buyer-Smith,+14045550199,Got a late fee but I have proof I paid on time. Can we sort this out?,"3637 Riverbend Way, Brookhaven, GA",DeKalb,,billing,P2,Noa
SMS-0159,sms,2026-03-24T07:17:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"4161 Peachtree St, Lawrenceville, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0160,sms,2026-05-12T14:01:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"1590 Oak Ave, Marietta, GA",Cobb,,marketing_promo,P3,ARCHIVE
SMS-0161,sms,2026-05-10T06:40:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"8349 Oak Ave, Marietta, GA",Cobb,,spam,P3,ARCHIVE
SMS-0162,sms,2026-05-01T04:52:00Z,Tester Buyer-Smith,+14045550199,Saw a roach in the kitchen - can pest control come this week?,"9653 Willow Pkwy, Brookhaven, GA",DeKalb,,tenant_issue,P2,Nathalie
SMS-0163,sms,2026-03-27T07:57:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"1550 Cedar Trail, Cumming, GA",Forsyth,,billing,P2,Noa
SMS-0164,sms,2026-04-10T04:02:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in Forsyth county under $550k. Do you have anything coming up?,"7098 Magnolia Ln, Cumming, GA",Forsyth,,buyer_lead,P2,Fabi
SMS-0165,sms,2026-03-22T13:35:00Z,Tester Buyer-Smith,+14045550199,"Hey, want to grab dinner Friday at that new ramen place?","4406 Magnolia Ln, Marietta, GA",Cobb,,personal,P3,ARCHIVE
SMS-0166,sms,2026-05-03T22:07:00Z,Tester Buyer-Smith,+14045550199,"EMERGENCY - water is pouring from the ceiling in unit at 9177 Oak Ave, Atlanta, GA!!","9177 Oak Ave, Atlanta, GA",Fulton,,tenant_issue,P0,Nathalie
SMS-0167,sms,2026-04-20T17:54:00Z,Tester Buyer-Smith,+14045550199,I paid rent on the 1st but it doesn't show in the portal yet.,"722 Magnolia Ln, Marietta, GA",Cobb,,billing,P2,Noa
SMS-0168,sms,2026-04-27T14:26:00Z,Tester Buyer-Smith,+14045550199,"The painter quoted $1,800 for unit B at 2097 Oak Ave, Duluth, GA - does that look right?","2097 Oak Ave, Duluth, GA",Gwinnett,,vendor,P2,Noa
SMS-0169,sms,2026-04-28T19:27:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","2457 Riverbend Way, Brookhaven, GA",DeKalb,,maintenance,P2,Noa
SMS-0170,sms,2026-05-07T05:03:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"5994 Peachtree St, Sugar Hill, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0171,sms,2026-03-23T01:51:00Z,Tester Buyer-Smith,+14045550199,"Gas leak smell in the apartment, I called 911. 9563 Riverbend Way, Dunwoody, GA","9563 Riverbend Way, Dunwoody, GA",DeKalb,,tenant_issue,P0,Nathalie
SMS-0172,sms,2026-04-21T16:29:00Z,Tester Buyer-Smith,+14045550199,"Giving 30 days' notice - moving out by end of next month. 1830 Cedar Trail, Sugar Hill, GA","1830 Cedar Trail, Sugar Hill, GA",Gwinnett,,contract,P1,Noa
SMS-0173,sms,2026-03-27T08:22:00Z,Tester Buyer-Smith,+14045550199,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"227 Maple Dr, Sugar Hill, GA",Gwinnett,,buyer_lead,P1,Fabi
SMS-0174,sms,2026-03-20T18:52:00Z,Tester Buyer-Smith,+14045550199,Looking for a 3BR/2BA in Forsyth county under $550k. Do you have anything coming up?,"2445 Oak Ave, Cumming, GA",Forsyth,,buyer_lead,P2,Fabi
SMS-0175,sms,2026-04-13T14:35:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"1948 Cedar Trail, Smyrna, GA",Cobb,,personal,P3,ARCHIVE
SMS-0176,sms,2026-04-04T05:51:00Z,Tester Buyer-Smith,+14045550199,"Bathroom faucet is dripping non-stop, can a plumber come look?","4120 Sycamore Blvd, Roswell, GA",Fulton,,tenant_issue,P2,Nathalie
SMS-0177,sms,2026-04-22T13:26:00Z,Tester Buyer-Smith,+14045550199,Got the inspection report back. There are 3 items I'd like to negotiate.,"8701 Pine Rd, Cumming, GA",Forsyth,,deal,P1,Nathalie
SMS-0178,sms,2026-03-20T06:23:00Z,Tester Buyer-Smith,+14045550199,"I'm at 1899 Birch Ct, Canton, GA but the door is locked. Are you on the way?","1899 Birch Ct, Canton, GA",Cherokee,,showing,P1,Fabi
SMS-0179,sms,2026-04-21T13:43:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","3867 Sycamore Blvd, Sugar Hill, GA",Gwinnett,,admin,P3,Noa
SMS-0180,sms,2026-04-27T04:21:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"6401 Pine Rd, Canton, GA",Cherokee,,marketing_promo,P3,ARCHIVE
SMS-0181,sms,2026-05-06T22:50:00Z,Tester Buyer-Smith,+14045550199,"AC stopped cooling at 5072 Riverbend Way, Sandy Springs, GA. Indoor temp is 84F.","5072 Riverbend Way, Sandy Springs, GA",Fulton,,tenant_issue,P1,Nathalie
SMS-0182,sms,2026-03-25T04:22:00Z,Tester Buyer-Smith,+14045550199,"HOA sent a notice about new pool hours, forwarding to you.","3361 Oak Ave, Sugar Hill, GA",Gwinnett,,admin,P3,Noa
SMS-0183,sms,2026-05-08T19:56:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"3381 Oak Ave, Duluth, GA",Gwinnett,,marketing_promo,P3,ARCHIVE
SMS-0184,sms,2026-04-08T19:03:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Cherokee - can we schedule a CMA?,"7041 Magnolia Ln, Canton, GA",Cherokee,,seller_lead,P2,Fabi
SMS-0185,sms,2026-05-13T17:44:00Z,Tester Buyer-Smith,+14045550199,"Can we move tomorrow's showing at 5065 Magnolia Ln, Cumming, GA from 4pm to 6pm?","5065 Magnolia Ln, Cumming, GA",Forsyth,,showing,P2,Fabi
SMS-0186,sms,2026-04-08T11:34:00Z,Tester Buyer-Smith,+14045550199,"Locked out of 7160 Pine Rd, Marietta, GA at 11pm with the kids in the car.","7160 Pine Rd, Marietta, GA",Cobb,,tenant_issue,P0,Nathalie
SMS-0187,sms,2026-03-20T06:10:00Z,Tester Buyer-Smith,+14045550199,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"119 Cedar Trail, Marietta, GA",Cobb,,contract,P2,Noa
SMS-0188,sms,2026-03-19T14:13:00Z,Tester Buyer-Smith,+14045550199,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","2150 Peachtree St, Sandy Springs, GA",Fulton,,billing,P3,Noa
SMS-0189,sms,2026-04-18T21:22:00Z,Tester Buyer-Smith,+14045550199,Considering listing the property in Fulton - can we schedule a CMA?,"6227 Pine Rd, Sandy Springs, GA",Fulton,,seller_lead,P2,Nathalie
SMS-0190,sms,2026-03-20T17:22:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 4541 Pine Rd, Smyrna, GA?","4541 Pine Rd, Smyrna, GA",Cobb,,scheduling,P2,Noa
SMS-0191,sms,2026-05-02T05:07:00Z,Tester Buyer-Smith,+14045550199,"Pickup at school is at 3:15 today, can you grab the kids?","4270 Sycamore Blvd, Roswell, GA",Fulton,,personal,P3,ARCHIVE
SMS-0192,sms,2026-03-30T18:00:00Z,Tester Buyer-Smith,+14045550199,"Gas leak smell in the apartment, I called 911. 7523 Oak Ave, Canton, GA","7523 Oak Ave, Canton, GA",Cherokee,,tenant_issue,P0,Nathalie
SMS-0193,sms,2026-04-19T12:01:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"9394 Magnolia Ln, Sugar Hill, GA",Gwinnett,,spam,P3,ARCHIVE
SMS-0194,sms,2026-04-25T09:15:00Z,Tester Buyer-Smith,+14045550199,Mom's birthday is next week - did you order the cake?,"5195 Peachtree St, Cumming, GA",Forsyth,,personal,P3,ARCHIVE
SMS-0195,sms,2026-04-01T01:43:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"491 Cedar Trail, Brookhaven, GA",DeKalb,,document,P1,Noa
SMS-0196,sms,2026-05-10T08:27:00Z,Tester Buyer-Smith,+14045550199,Closing tomorrow at 9am and the wire instructions look wrong - help!,"4740 Pine Rd, Woodstock, GA",Cherokee,,deal,P0,Nathalie
SMS-0197,sms,2026-05-11T23:12:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 9935 Pine Rd, Atlanta, GA is due next month.","9935 Pine Rd, Atlanta, GA",Fulton,,admin,P3,Noa
SMS-0198,sms,2026-04-10T20:52:00Z,Tester Buyer-Smith,+14045550199,Atlanta Realtors Network: invitation to our May mixer.,"349 Maple Dr, Decatur, GA",DeKalb,,marketing_promo,P3,ARCHIVE
SMS-0199,sms,2026-04-17T22:22:00Z,Tester Buyer-Smith,+14045550199,"Our offer on 504 Riverbend Way, Cumming, GA expires at 5pm today, can you confirm acceptance??","504 Riverbend Way, Cumming, GA",Forsyth,,buyer_lead,P0,Fabi
SMS-0200,sms,2026-05-04T09:52:00Z,Tester Buyer-Smith,+14045550199,Your monthly newsletter from RealEstateDigest is here.,"9635 Oak Ave, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
SMS-0201,sms,2026-04-17T10:10:00Z,Tester Buyer-Smith,+14045550199,Urgent: your bank account needs verification. Visit https://phish.example/,"9397 Sycamore Blvd, Cumming, GA",Forsyth,,spam,P3,ARCHIVE
SMS-0202,sms,2026-05-16T23:19:00Z,Tester Buyer-Smith,+14045550199,Dentist appointment confirmed for Tuesday 2pm.,"5275 Riverbend Way, Marietta, GA",Cobb,,personal,P3,ARCHIVE
SMS-0203,sms,2026-04-12T09:38:00Z,Tester Buyer-Smith,+14045550199,"Light bulb in the hallway burned out, no rush.","8618 Sycamore Blvd, Decatur, GA",DeKalb,,maintenance,P3,Noa
SMS-0204,sms,2026-03-29T03:01:00Z,Tester Buyer-Smith,+14045550199,"Need your signature on the addendum for 6795 Birch Ct, Smyrna, GA before 5pm.","6795 Birch Ct, Smyrna, GA",Cobb,,contract,P1,Noa
SMS-0205,sms,2026-04-18T14:01:00Z,Tester Buyer-Smith,+14045550199,Closing tomorrow at 9am and the wire instructions look wrong - help!,"1953 Sycamore Blvd, Sandy Springs, GA",Fulton,,deal,P0,Nathalie
SMS-0206,sms,2026-04-08T19:36:00Z,Tester Buyer-Smith,+14045550199,Boost your listings with our premium photography package.,"230 Cedar Trail, Atlanta, GA",Fulton,,marketing_promo,P3,ARCHIVE
SMS-0207,sms,2026-03-21T20:20:00Z,Tester Buyer-Smith,+14045550199,"Can we set up a walkthrough next Tuesday for the move-out at 2381 Birch Ct, Lawrenceville, GA?","2381 Birch Ct, Lawrenceville, GA",Gwinnett,,scheduling,P2,Noa
SMS-0208,sms,2026-04-05T04:57:00Z,Tester Buyer-Smith,+14045550199,The work order #4421 for the dishwasher - any update?,"9726 Maple Dr, Brookhaven, GA",DeKalb,,maintenance,P2,Noa
SMS-0209,sms,2026-03-26T12:54:00Z,Tester Buyer-Smith,+14045550199,Lender needs proof of homeowners insurance by end of day.,"3817 Magnolia Ln, Roswell, GA",Fulton,,document,P1,Noa
SMS-0210,sms,2026-04-07T01:56:00Z,Tester Buyer-Smith,+14045550199,"Counter-offer received on 9908 Peachtree St, Atlanta, GA - they want 5k more. What do you think?","9908 Peachtree St, Atlanta, GA",Fulton,,deal,P1,Nathalie
SMS-0211,sms,2026-05-11T23:26:00Z,Tester Buyer-Smith,+14045550199,"Can we move tomorrow's showing at 1258 Willow Pkwy, Cumming, GA from 4pm to 6pm?","1258 Willow Pkwy, Cumming, GA",Forsyth,,showing,P2,Fabi
SMS-0212,sms,2026-04-07T20:49:00Z,Tester Buyer-Smith,+14045550199,I'm a Nigerian prince and need your help moving $25M...,"9454 Riverbend Way, Roswell, GA",Fulton,,spam,P3,ARCHIVE
SMS-0213,sms,2026-05-13T16:24:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"4836 Riverbend Way, Cumming, GA",Forsyth,,marketing_promo,P3,ARCHIVE
SMS-0214,sms,2026-03-20T02:57:00Z,Tester Buyer-Smith,+14045550199,"Vendor said they'd be here at 10am, no show. Can you check on them?","9311 Maple Dr, Sugar Hill, GA",Gwinnett,,maintenance,P2,Noa
SMS-0215,sms,2026-04-25T01:20:00Z,Tester Buyer-Smith,+14045550199,"AC stopped cooling at 4253 Magnolia Ln, Duluth, GA. Indoor temp is 84F.","4253 Magnolia Ln, Duluth, GA",Gwinnett,,tenant_issue,P1,Nathalie
SMS-0216,sms,2026-03-28T19:57:00Z,Tester Buyer-Smith,+14045550199,Crypto opportunity - 300% return guaranteed. Reply YES.,"3340 Maple Dr, Atlanta, GA",Fulton,,spam,P3,ARCHIVE
SMS-0217,sms,2026-04-17T21:26:00Z,Tester Buyer-Smith,+14045550199,"Insurance renewal for 7557 Magnolia Ln, Sandy Springs, GA is due next month.","7557 Magnolia Ln, Sandy Springs, GA",Fulton,,admin,P3,Noa
SMS-0218,sms,2026-03-30T15:16:00Z,Tester Buyer-Smith,+14045550199,"I'm at 1871 Pine Rd, Atlanta, GA but the door is locked. Are you on the way?","1871 Pine Rd, Atlanta, GA",Fulton,,showing,P1,Nathalie
SMS-0219,sms,2026-05-16T09:37:00Z,Tester Buyer-Smith,+14045550199,"Could you send me the seller's disclosure for 7120 Peachtree St, Cumming, GA (MLS MLS-7922706)?","7120 Peachtree St, Cumming, GA",Forsyth,MLS-7922706,document,P2,Noa
SMS-0220,sms,2026-03-23T10:12:00Z,Tester Buyer-Smith,+14045550199,"CLAIM YOUR PRIZE NOW - you've won $10,000! Click here: http://scam.example/","2290 Birch Ct, Brookhaven, GA",DeKalb,,spam,P3,ARCHIVE
SMS-0221,sms,2026-05-07T19:09:00Z,Tester Buyer-Smith,+14045550199,"Need to renew the lease at 8636 Sycamore Blvd, Lawrenceville, GA. Can you send the renewal terms?","8636 Sycamore Blvd, Lawrenceville, GA",Gwinnett,,contract,P2,Noa
SMS-0222,sms,2026-04-14T05:54:00Z,Tester Buyer-Smith,+14045550199,"No heat for 2 days now, my baby is freezing. 6163 Magnolia Ln, Cumming, GA","6163 Magnolia Ln, Cumming, GA",Forsyth,,tenant_issue,P0,Nathalie
SMS-0223,sms,2026-04-30T06:18:00Z,Tester Buyer-Smith,+14045550199,FLASH SALE - 50% off everything at our store this weekend only!,"4109 Maple Dr, Atlanta, GA",Fulton,,marketing_promo,P3,ARCHIVE
SMS-0224,sms,2026-05-11T09:56:00Z,Tester Buyer-Smith,+14045550199,Are you a real estate agent? Try our new CRM free for 30 days.,"3948 Peachtree St, Woodstock, GA",Cherokee,,marketing_promo,P3,ARCHIVE
